1670113374.452943,17
1670113374.561666,16
1670113374.669629,17
1670113374.787846,18
1670113374.896010,20
1670113375.004799,18
1670113375.111913,15
1670113375.221043,10
1670113375.330505,11
1670113375.437747,13
1670113375.553665,12
1670113375.660792,14
1670113375.768253,14
1670113375.875943,15
1670113375.988922,14
1670113376.097590,15
1670113376.209769,17
1670113376.316968,18
1670113376.426570,19
1670113376.538086,19
1670113376.644401,17
1670113376.751985,11
1670113376.858934,12
1670113376.966394,13
1670113377.078905,14
1670113377.186485,14
1670113377.295600,14
1670113377.406281,15
1670113377.514520,15
1670113377.627155,17
1670113377.735158,17
1670113377.850003,18
1670113377.956633,20
1670113378.068460,19
1670113378.181005,18
1670113378.287516,11
1670113378.400383,19
1670113378.514828,19
1670113378.625643,12
1670113378.733868,8
1670113378.848637,12
1670113378.958145,7
1670113379.067522,15
1670113379.176285,20
1670113379.285357,0
1670113379.398003,1
1670113379.510516,2
1670113379.619278,5
1670113379.728130,6
1670113379.834859,7
1670113379.943914,8
1670113380.053663,10
1670113380.160540,11
1670113380.272629,10
1670113380.381609,11
1670113380.489643,14
1670113380.596431,15
1670113380.707409,15
1670113380.815237,17
1670113380.927407,16
1670113381.034458,17
1670113381.144815,18
1670113381.256212,18
1670113381.363885,18
1670113381.471409,19
1670113381.580797,18
1670113381.695374,10
1670113381.806736,12
1670113381.917717,14
1670113382.027865,13
1670113382.136282,15
1670113382.243890,16
1670113382.352919,15
1670113382.464201,15
1670113382.571601,16
1670113382.680923,18
1670113382.791934,16
1670113382.900254,19
1670113383.014677,18
1670113383.124373,20
1670113383.232166,11
1670113383.340388,12
1670113383.448039,14
1670113383.558359,13
1670113383.670435,12
1670113383.779672,14
1670113383.887596,16
1670113383.995694,14
1670113384.103989,16
1670113384.214187,17
1670113384.328302,18
1670113384.442682,19
1670113384.559077,20
1670113384.671296,18
1670113384.778616,19
1670113384.888095,4
1670113385.000288,14
1670113385.113107,18
1670113385.222715,19
1670113385.334525,17
1670113385.446158,4
1670113385.569450,20
1670113385.694866,0
1670113385.804124,3
1670113385.914195,6
1670113386.023993,8
1670113386.131329,9
1670113386.240340,9
1670113386.349037,11
1670113386.458527,11
1670113386.573117,13
1670113386.683124,14
1670113386.793732,14
1670113386.902422,16
1670113387.010354,17
1670113387.121251,16
1670113387.234179,16
1670113387.344577,16
1670113387.453346,17
1670113387.566523,18
1670113387.680002,19
1670113387.789803,19
1670113387.898638,12
1670113388.009580,13
1670113388.119739,12
1670113388.228109,13
1670113388.337810,13
1670113388.448227,15
1670113388.558068,15
1670113388.668586,16
1670113388.777661,17
1670113388.885673,18
1670113389.002556,17
1670113389.113804,20
1670113389.221099,20
1670113389.330694,19
1670113389.442844,10
1670113389.559645,11
1670113389.670359,11
1670113389.780628,13
1670113389.886246,14
1670113389.995860,15
1670113390.104774,15
1670113390.213623,16
1670113390.324269,16
1670113390.432577,19
1670113390.543832,18
1670113390.659459,20
1670113390.768220,19
1670113390.876878,15
1670113390.988174,11
1670113391.098799,16
1670113391.211263,12
1670113391.335752,14
1670113391.450275,19
1670113391.559249,20
1670113391.671291,18
1670113391.787131,16
1670113391.902586,13
1670113392.013540,6
1670113392.119820,6
1670113392.230799,7
1670113392.340799,9
1670113392.452685,11
1670113392.572312,12
1670113392.682741,14
1670113392.793554,13
1670113392.910537,13
1670113393.020108,14
1670113393.128298,16
1670113393.240622,16
1670113393.350689,16
1670113393.459709,18
1670113393.571419,18
1670113393.690180,19
1670113393.802217,20
1670113393.909928,19
1670113394.020831,17
1670113394.128977,14
1670113394.243316,2
1670113394.351390,10
1670113394.456809,11
1670113394.568695,12
1670113394.677784,13
1670113394.785060,14
1670113394.895232,13
1670113395.007413,16
1670113395.116097,16
1670113395.227068,18
1670113395.334859,19
1670113395.444655,19
1670113395.551597,19
1670113395.660041,20
1670113395.771253,18
1670113395.879312,11
1670113395.989942,11
1670113396.099549,11
1670113396.209666,13
1670113396.318641,14
1670113396.429060,16
1670113396.540485,16
1670113396.650887,17
1670113396.761062,18
1670113396.870163,16
1670113396.979171,18
1670113397.086688,19
1670113397.195190,18
1670113397.303845,19
1670113397.414990,17
1670113397.526317,19
1670113397.637693,3
1670113397.747184,14
1670113397.860134,16
1670113397.969849,15
1670113398.080384,13
1670113398.189599,19
1670113398.303275,11
1670113398.412731,10
1670113398.532708,13
1670113398.642400,19
1670113398.757766,3
1670113398.868202,3
1670113398.975090,3
1670113399.084715,6
1670113399.194344,7
1670113399.300526,9
1670113399.410512,9
1670113399.524226,11
1670113399.633405,12
1670113399.742050,12
1670113399.850426,14
1670113399.959299,14
1670113400.068710,14
1670113400.177751,17
1670113400.286737,17
1670113400.401023,16
1670113400.508927,18
1670113400.621741,7
1670113400.731550,0
1670113400.839498,0
1670113400.946845,0
1670113401.053780,0
1670113401.161016,0
1670113401.271058,0
1670113401.388941,0
1670113401.498097,0
1670113401.607969,0
1670113401.715772,0
1670113401.823694,0
1670113401.932293,0
1670113402.041707,0
1670113402.149417,0
1670113402.258789,0
1670113402.367014,0
1670113402.474280,0
1670113402.583023,0
1670113402.690912,0
1670113402.798632,0
1670113402.911507,0
1670113403.019728,0
1670113403.133703,0
1670113403.240795,0
1670113403.349922,0
1670113403.457975,0
1670113403.566560,0
1670113403.674761,0
